"Station","Period","Date","SpeciesCode","Replicates","CoverMean","CoverSE"
4,51,"10/18/05",0128,10,0.0000,0.0000
4,51,"10/18/05",0129,10,0.0000,0.0000
4,51,"10/18/05",0130,10,0.0000,0.0000
4,51,"10/18/05",0131,10,0.0000,0.0000
4,51,"10/18/05",0132,10,0.0000,0.0000
4,51,"10/18/05",0134,10,0.5000,0.5000
4,51,"10/18/05",0135,10,0.0000,0.0000
4,51,"10/18/05",0138,10,0.0000,0.0000
4,51,"10/18/05",0139,10,0.0000,0.0000
4,51,"10/18/05",0140,10,0.0000,0.0000
4,51,"10/18/05",0141,10,0.0000,0.0000
4,51,"10/18/05",0142,10,0.0000,0.0000
4,51,"10/18/05",0143,10,0.0000,0.0000
4,51,"10/18/05",0147,10,0.0000,0.0000
4,51,"10/18/05",0148,10,0.0000,0.0000
4,51,"10/18/05",0150,10,0.0000,0.0000
4,51,"10/18/05",0151,10,0.0000,0.0000
4,51,"10/18/05",0500,10,2.0000,1.1055
4,51,"10/18/05",0501,10,0.0000,0.0000
4,51,"10/18/05",0502,10,0.0000,0.0000
4,51,"10/18/05",0503,10,14.0000,3.2318
4,51,"10/18/05",0507,10,0.0000,0.0000
4,51,"10/18/05",0510,10,0.0000,0.0000
4,51,"10/18/05",0516,10,0.0000,0.0000
4,51,"10/18/05",0519,10,0.0000,0.0000
4,51,"10/18/05",0521,10,0.0000,0.0000
4,51,"10/18/05",0522,10,0.0000,0.0000
4,51,"10/18/05",0526,10,0.5000,0.5000
4,51,"10/18/05",0527,10,0.0000,0.0000
4,51,"10/18/05",0530,10,0.0000,0.0000
4,51,"10/18/05",0533,10,0.0000,0.0000
4,51,"10/18/05",0535,10,1.5000,1.0672
4,51,"10/18/05",0536,10,0.0000,0.0000
4,51,"10/18/05",0540,10,0.0000,0.0000
4,51,"10/18/05",0541,10,0.0000,0.0000
4,51,"10/18/05",0542,10,36.5000,9.5175
4,51,"10/18/05",0543,10,0.0000,0.0000
4,51,"10/18/05",0544,10,0.0000,0.0000
4,51,"10/18/05",0549,10,0.0000,0.0000
4,51,"10/18/05",0550,10,1.0000,0.6667
4,51,"10/18/05",0551,10,0.0000,0.0000
4,51,"10/18/05",0553,10,11.5000,4.9469
4,51,"10/18/05",0554,10,0.0000,0.0000
4,51,"10/18/05",0555,10,1.5000,1.5000
4,51,"10/18/05",0556,10,18.5000,7.7118
4,51,"10/18/05",0557,10,0.0000,0.0000
4,51,"10/18/05",0558,10,0.0000,0.0000
4,51,"10/18/05",0559,10,3.5000,2.4777
4,51,"10/18/05",0560,10,10.0000,4.2164
4,51,"10/18/05",0561,10,5.0000,2.9814
4,51,"10/18/05",0562,10,0.0000,0.0000
4,51,"10/18/05",0563,10,0.0000,0.0000
4,51,"10/18/05",0564,10,0.0000,0.0000
4,51,"10/18/05",0565,10,5.5000,1.7401
4,51,"10/18/05",0566,10,0.0000,0.0000
4,51,"10/18/05",0567,10,0.0000,0.0000
4,51,"10/18/05",0568,10,0.0000,0.0000
4,51,"10/18/05",0570,10,0.0000,0.0000
4,51,"10/18/05",0571,10,0.0000,0.0000
4,51,"10/18/05",0572,10,0.0000,0.0000
4,51,"10/18/05",0573,10,0.0000,0.0000
4,51,"10/18/05",0574,10,0.5000,0.5000
4,51,"10/18/05",0575,10,1.5000,1.5000
4,51,"10/18/05",0577,10,0.0000,0.0000
4,51,"10/18/05",0579,10,0.0000,0.0000
4,51,"10/18/05",0580,10,0.0000,0.0000
4,51,"10/18/05",0581,10,0.0000,0.0000
4,51,"10/18/05",0582,10,0.0000,0.0000
4,51,"10/18/05",0583,10,0.0000,0.0000
4,51,"10/18/05",0584,10,0.0000,0.0000
4,51,"10/18/05",0585,10,0.0000,0.0000
4,51,"10/18/05",0586,10,0.0000,0.0000
4,51,"10/18/05",0587,10,0.0000,0.0000
4,51,"10/18/05",0589,10,1.5000,1.5000
4,51,"10/18/05",0590,10,0.0000,0.0000
4,51,"10/18/05",0591,10,0.0000,0.0000
4,51,"10/18/05",0593,10,0.0000,0.0000
4,51,"10/18/05",0595,10,0.0000,0.0000
4,51,"10/18/05",0603,10,0.0000,0.0000
4,51,"10/18/05",0607,10,0.0000,0.0000
4,51,"10/18/05",0608,10,0.0000,0.0000
4,51,"10/18/05",0609,10,0.0000,0.0000
4,51,"10/18/05",0612,10,0.0000,0.0000
4,51,"10/18/05",0616,10,0.0000,0.0000
4,51,"10/18/05",0617,10,0.0000,0.0000
4,52,"4/19/06",0000,10,0.0000,0.0000
4,52,"4/19/06",0002,10,1.0000,0.6667
4,52,"4/19/06",0012,10,0.0000,0.0000
4,52,"4/19/06",0025,10,0.0000,0.0000
4,52,"4/19/06",0029,10,0.0000,0.0000
4,52,"4/19/06",0030,10,0.0000,0.0000
4,52,"4/19/06",0045,10,1.0000,0.6667
4,52,"4/19/06",0046,10,7.0000,3.7417
4,52,"4/19/06",0047,10,2.0000,1.3333
4,52,"4/19/06",0048,10,3.0000,3.0000
4,52,"4/19/06",0049,10,0.0000,0.0000
4,52,"4/19/06",0050,10,25.5000,9.7880
4,52,"4/19/06",0051,10,0.0000,0.0000
4,52,"4/19/06",0052,10,2.0000,0.8165
4,52,"4/19/06",0053,10,8.0000,4.8990
4,52,"4/19/06",0054,10,3.5000,3.5000
4,52,"4/19/06",0055,10,0.0000,0.0000
4,52,"4/19/06",0056,10,7.5000,4.6098
4,52,"4/19/06",0057,10,2.5000,1.5366
4,52,"4/19/06",0058,10,0.0000,0.0000
4,52,"4/19/06",0059,10,0.0000,0.0000
4,52,"4/19/06",0060,10,0.0000,0.0000
4,52,"4/19/06",0061,10,0.0000,0.0000
4,52,"4/19/06",0062,10,0.0000,0.0000
4,52,"4/19/06",0063,10,0.0000,0.0000
4,52,"4/19/06",0064,10,0.0000,0.0000
4,52,"4/19/06",0065,10,3.5000,2.1148
4,52,"4/19/06",0069,10,0.0000,0.0000
4,52,"4/19/06",0070,10,0.0000,0.0000
4,52,"4/19/06",0072,10,0.0000,0.0000
4,52,"4/19/06",0073,10,0.0000,0.0000
4,52,"4/19/06",0074,10,0.5000,0.5000
4,52,"4/19/06",0076,10,0.0000,0.0000
4,52,"4/19/06",0077,10,0.0000,0.0000
4,52,"4/19/06",0078,10,0.0000,0.0000
4,52,"4/19/06",0079,10,0.5000,0.5000
4,52,"4/19/06",0080,10,0.0000,0.0000
4,52,"4/19/06",0082,10,0.0000,0.0000
4,52,"4/19/06",0083,10,4.5000,2.4095
4,52,"4/19/06",0084,10,0.0000,0.0000
4,52,"4/19/06",0086,10,0.0000,0.0000
4,52,"4/19/06",0087,10,0.0000,0.0000
4,52,"4/19/06",0088,10,0.0000,0.0000
4,52,"4/19/06",0091,10,0.0000,0.0000
4,52,"4/19/06",0096,10,0.0000,0.0000
4,52,"4/19/06",0097,10,0.0000,0.0000
4,52,"4/19/06",0098,10,0.0000,0.0000
4,52,"4/19/06",0099,10,0.5000,0.5000
4,52,"4/19/06",0100,10,0.0000,0.0000
4,52,"4/19/06",0101,10,0.5000,0.5000
4,52,"4/19/06",0102,10,0.0000,0.0000
4,52,"4/19/06",0103,10,0.5000,0.5000
4,52,"4/19/06",0104,10,0.0000,0.0000
4,52,"4/19/06",0105,10,0.0000,0.0000
4,52,"4/19/06",0107,10,0.0000,0.0000
4,52,"4/19/06",0108,10,0.0000,0.0000
4,52,"4/19/06",0109,10,0.0000,0.0000
4,52,"4/19/06",0110,10,0.0000,0.0000
4,52,"4/19/06",0111,10,0.0000,0.0000
4,52,"4/19/06",0113,10,0.0000,0.0000
4,52,"4/19/06",0114,10,0.0000,0.0000
4,52,"4/19/06",0116,10,0.0000,0.0000
4,52,"4/19/06",0117,10,0.0000,0.0000
4,52,"4/19/06",0118,10,0.0000,0.0000
4,52,"4/19/06",0119,10,2.0000,2.0000
4,52,"4/19/06",0121,10,0.0000,0.0000
4,52,"4/19/06",0122,10,0.0000,0.0000
4,52,"4/19/06",0123,10,0.0000,0.0000
4,52,"4/19/06",0127,10,0.0000,0.0000
4,52,"4/19/06",0128,10,0.0000,0.0000
4,52,"4/19/06",0129,10,0.0000,0.0000
4,52,"4/19/06",0130,10,0.0000,0.0000
4,52,"4/19/06",0131,10,0.5000,0.5000
4,52,"4/19/06",0132,10,0.0000,0.0000
4,52,"4/19/06",0134,10,0.0000,0.0000
4,52,"4/19/06",0135,10,0.0000,0.0000
4,52,"4/19/06",0138,10,0.0000,0.0000
4,52,"4/19/06",0139,10,0.0000,0.0000
4,52,"4/19/06",0140,10,0.0000,0.0000
4,52,"4/19/06",0141,10,0.0000,0.0000
4,52,"4/19/06",0142,10,0.5000,0.5000
4,52,"4/19/06",0143,10,0.0000,0.0000
4,52,"4/19/06",0147,10,0.0000,0.0000
4,52,"4/19/06",0148,10,0.0000,0.0000
4,52,"4/19/06",0150,10,0.0000,0.0000
4,52,"4/19/06",0151,10,0.0000,0.0000
4,52,"4/19/06",0500,10,0.5000,0.5000
4,52,"4/19/06",0501,10,0.0000,0.0000
4,52,"4/19/06",0502,10,0.0000,0.0000
4,52,"4/19/06",0503,10,7.5000,2.8137
4,52,"4/19/06",0507,10,0.0000,0.0000
4,52,"4/19/06",0510,10,0.0000,0.0000
4,52,"4/19/06",0516,10,0.0000,0.0000
4,52,"4/19/06",0519,10,0.0000,0.0000
4,52,"4/19/06",0521,10,0.0000,0.0000
4,52,"4/19/06",0522,10,0.0000,0.0000
4,52,"4/19/06",0526,10,0.5000,0.5000
4,52,"4/19/06",0527,10,0.0000,0.0000
4,52,"4/19/06",0530,10,0.0000,0.0000
4,52,"4/19/06",0533,10,0.0000,0.0000
4,52,"4/19/06",0535,10,2.0000,2.0000
4,52,"4/19/06",0536,10,0.0000,0.0000
4,52,"4/19/06",0540,10,0.0000,0.0000
4,52,"4/19/06",0541,10,0.0000,0.0000
4,52,"4/19/06",0542,10,34.5000,11.3639
4,52,"4/19/06",0543,10,0.0000,0.0000
4,52,"4/19/06",0544,10,0.0000,0.0000
4,52,"4/19/06",0549,10,0.0000,0.0000
4,52,"4/19/06",0550,10,2.0000,1.1055
4,52,"4/19/06",0551,10,0.0000,0.0000
4,52,"4/19/06",0553,10,10.0000,4.6547
4,52,"4/19/06",0554,10,0.0000,0.0000
4,52,"4/19/06",0555,10,1.0000,0.6667
4,52,"4/19/06",0556,10,18.0000,9.4927
4,52,"4/19/06",0557,10,0.0000,0.0000
4,52,"4/19/06",0558,10,1.0000,1.0000
4,52,"4/19/06",0559,10,2.0000,1.1055
4,52,"4/19/06",0560,10,5.0000,2.4721
4,52,"4/19/06",0561,10,8.5000,5.4288
4,52,"4/19/06",0562,10,0.0000,0.0000
4,52,"4/19/06",0563,10,0.0000,0.0000
4,52,"4/19/06",0564,10,0.0000,0.0000
4,52,"4/19/06",0565,10,12.5000,5.5902
4,52,"4/19/06",0566,10,0.0000,0.0000
4,52,"4/19/06",0567,10,0.0000,0.0000
4,52,"4/19/06",0568,10,0.0000,0.0000
4,52,"4/19/06",0570,10,0.0000,0.0000
4,52,"4/19/06",0571,10,0.0000,0.0000
4,52,"4/19/06",0572,10,0.0000,0.0000
4,52,"4/19/06",0573,10,0.0000,0.0000
4,52,"4/19/06",0574,10,0.5000,0.5000
4,52,"4/19/06",0575,10,3.0000,3.0000
4,52,"4/19/06",0577,10,0.0000,0.0000
4,52,"4/19/06",0579,10,0.0000,0.0000
4,52,"4/19/06",0580,10,0.0000,0.0000
4,52,"4/19/06",0581,10,0.0000,0.0000
4,52,"4/19/06",0582,10,0.0000,0.0000
4,52,"4/19/06",0583,10,0.0000,0.0000
4,52,"4/19/06",0584,10,0.0000,0.0000
4,52,"4/19/06",0585,10,0.0000,0.0000
4,52,"4/19/06",0586,10,0.0000,0.0000
4,52,"4/19/06",0587,10,0.0000,0.0000
4,52,"4/19/06",0589,10,0.5000,0.5000
4,52,"4/19/06",0590,10,0.0000,0.0000
4,52,"4/19/06",0591,10,0.0000,0.0000
4,52,"4/19/06",0593,10,0.0000,0.0000
4,52,"4/19/06",0595,10,0.0000,0.0000
4,52,"4/19/06",0603,10,0.0000,0.0000
4,52,"4/19/06",0607,10,0.0000,0.0000
4,52,"4/19/06",0608,10,0.0000,0.0000
4,52,"4/19/06",0609,10,0.0000,0.0000
4,52,"4/19/06",0612,10,0.0000,0.0000
4,52,"4/19/06",0616,10,0.0000,0.0000
4,52,"4/19/06",0617,10,0.0000,0.0000
4,53,"10/17/06",0000,10,0.5000,0.5000
4,53,"10/17/06",0002,10,0.5000,0.5000
4,53,"10/17/06",0012,10,0.0000,0.0000
4,53,"10/17/06",0025,10,1.0000,1.0000
4,53,"10/17/06",0029,10,0.0000,0.0000
4,53,"10/17/06",0030,10,0.0000,0.0000
4,53,"10/17/06",0045,10,0.0000,0.0000
4,53,"10/17/06",0046,10,11.5000,7.0336
4,53,"10/17/06",0047,10,1.0000,1.0000
4,53,"10/17/06",0048,10,2.5000,2.5000
4,53,"10/17/06",0049,10,0.0000,0.0000
4,53,"10/17/06",0050,10,23.5000,8.7892
4,53,"10/17/06",0051,10,0.0000,0.0000
4,53,"10/17/06",0052,10,0.5000,0.5000
4,53,"10/17/06",0053,10,3.0000,2.0000
4,53,"10/17/06",0054,10,0.5000,0.5000
4,53,"10/17/06",0055,10,0.0000,0.0000
4,53,"10/17/06",0056,10,2.0000,1.5275
4,53,"10/17/06",0057,10,0.0000,0.0000
4,53,"10/17/06",0058,10,0.0000,0.0000
4,53,"10/17/06",0059,10,0.0000,0.0000
4,53,"10/17/06",0060,10,0.0000,0.0000
4,53,"10/17/06",0061,10,0.0000,0.0000
4,53,"10/17/06",0062,10,2.5000,1.3437
4,53,"10/17/06",0063,10,0.0000,0.0000
4,53,"10/17/06",0064,10,0.0000,0.0000
4,53,"10/17/06",0065,10,1.5000,1.0672
4,53,"10/17/06",0069,10,0.0000,0.0000
4,53,"10/17/06",0070,10,0.0000,0.0000
4,53,"10/17/06",0072,10,0.0000,0.0000
4,53,"10/17/06",0073,10,0.0000,0.0000
4,53,"10/17/06",0074,10,0.0000,0.0000
4,53,"10/17/06",0076,10,0.0000,0.0000
4,53,"10/17/06",0077,10,0.0000,0.0000
4,53,"10/17/06",0078,10,0.0000,0.0000
4,53,"10/17/06",0079,10,0.0000,0.0000
4,53,"10/17/06",0080,10,0.0000,0.0000
4,53,"10/17/06",0082,10,0.0000,0.0000
4,53,"10/17/06",0083,10,0.0000,0.0000
4,53,"10/17/06",0084,10,0.0000,0.0000
4,53,"10/17/06",0086,10,0.0000,0.0000
4,53,"10/17/06",0087,10,1.5000,0.7638
4,53,"10/17/06",0088,10,0.0000,0.0000
4,53,"10/17/06",0091,10,0.0000,0.0000
4,53,"10/17/06",0096,10,0.0000,0.0000
4,53,"10/17/06",0097,10,0.0000,0.0000
4,53,"10/17/06",0098,10,0.0000,0.0000
4,53,"10/17/06",0099,10,0.0000,0.0000
4,53,"10/17/06",0100,10,0.0000,0.0000
4,53,"10/17/06",0101,10,1.0000,0.6667
4,53,"10/17/06",0102,10,1.5000,1.5000
4,53,"10/17/06",0103,10,0.0000,0.0000
4,53,"10/17/06",0104,10,0.0000,0.0000
4,53,"10/17/06",0105,10,0.0000,0.0000
4,53,"10/17/06",0107,10,0.0000,0.0000
4,53,"10/17/06",0108,10,0.0000,0.0000
4,53,"10/17/06",0109,10,0.0000,0.0000
4,53,"10/17/06",0110,10,0.0000,0.0000
4,53,"10/17/06",0111,10,0.0000,0.0000
4,53,"10/17/06",0113,10,1.5000,1.5000
4,53,"10/17/06",0114,10,0.0000,0.0000
4,53,"10/17/06",0116,10,0.0000,0.0000
4,53,"10/17/06",0117,10,0.0000,0.0000
4,53,"10/17/06",0118,10,0.0000,0.0000
4,53,"10/17/06",0119,10,0.0000,0.0000
4,53,"10/17/06",0121,10,0.0000,0.0000
4,53,"10/17/06",0122,10,0.0000,0.0000
4,53,"10/17/06",0123,10,0.0000,0.0000
4,53,"10/17/06",0127,10,0.0000,0.0000
4,53,"10/17/06",0128,10,0.0000,0.0000
4,53,"10/17/06",0129,10,0.0000,0.0000
4,53,"10/17/06",0130,10,0.0000,0.0000
4,53,"10/17/06",0131,10,0.0000,0.0000
4,53,"10/17/06",0132,10,0.0000,0.0000
4,53,"10/17/06",0134,10,0.5000,0.5000
4,53,"10/17/06",0135,10,0.0000,0.0000
4,53,"10/17/06",0138,10,0.0000,0.0000
4,53,"10/17/06",0139,10,0.0000,0.0000
4,53,"10/17/06",0140,10,0.0000,0.0000
4,53,"10/17/06",0141,10,0.0000,0.0000
4,53,"10/17/06",0142,10,0.0000,0.0000
4,53,"10/17/06",0143,10,0.0000,0.0000
4,53,"10/17/06",0147,10,0.0000,0.0000
4,53,"10/17/06",0148,10,0.0000,0.0000
4,53,"10/17/06",0150,10,0.0000,0.0000
4,53,"10/17/06",0151,10,0.0000,0.0000
4,53,"10/17/06",0500,10,1.5000,1.0672
4,53,"10/17/06",0501,10,0.0000,0.0000
4,53,"10/17/06",0502,10,0.0000,0.0000
4,53,"10/17/06",0503,10,8.5000,2.6926
4,53,"10/17/06",0507,10,0.0000,0.0000
4,53,"10/17/06",0510,10,0.0000,0.0000
4,53,"10/17/06",0516,10,0.0000,0.0000
4,53,"10/17/06",0519,10,0.0000,0.0000
4,53,"10/17/06",0521,10,0.0000,0.0000
4,53,"10/17/06",0522,10,0.0000,0.0000
4,53,"10/17/06",0526,10,3.5000,1.3017
4,53,"10/17/06",0527,10,0.0000,0.0000
4,53,"10/17/06",0530,10,0.0000,0.0000
4,53,"10/17/06",0533,10,0.0000,0.0000
4,53,"10/17/06",0535,10,7.0000,2.4944
4,53,"10/17/06",0536,10,0.0000,0.0000
4,53,"10/17/06",0540,10,0.0000,0.0000
4,53,"10/17/06",0541,10,0.0000,0.0000
4,53,"10/17/06",0542,10,32.0000,11.0101
4,53,"10/17/06",0543,10,0.0000,0.0000
4,53,"10/17/06",0544,10,0.0000,0.0000
4,53,"10/17/06",0549,10,0.0000,0.0000
4,53,"10/17/06",0550,10,5.5000,2.6300
4,53,"10/17/06",0551,10,0.0000,0.0000
4,53,"10/17/06",0553,10,6.5000,3.3375
4,53,"10/17/06",0554,10,0.5000,0.5000
4,53,"10/17/06",0555,10,2.5000,2.5000
4,53,"10/17/06",0556,10,33.0000,14.1461
4,53,"10/17/06",0557,10,0.5000,0.5000
4,53,"10/17/06",0558,10,0.0000,0.0000
4,53,"10/17/06",0559,10,3.5000,1.5000
4,53,"10/17/06",0560,10,4.0000,2.2111
4,53,"10/17/06",0561,10,8.0000,3.5901
4,53,"10/17/06",0562,10,0.0000,0.0000
4,53,"10/17/06",0563,10,0.0000,0.0000
4,53,"10/17/06",0564,10,0.0000,0.0000
4,53,"10/17/06",0565,10,24.5000,8.5781
4,53,"10/17/06",0566,10,0.0000,0.0000
4,53,"10/17/06",0567,10,2.0000,1.3333
4,53,"10/17/06",0568,10,0.0000,0.0000
4,53,"10/17/06",0570,10,0.0000,0.0000
4,53,"10/17/06",0571,10,0.0000,0.0000
4,53,"10/17/06",0572,10,0.0000,0.0000
4,53,"10/17/06",0573,10,0.0000,0.0000
4,53,"10/17/06",0574,10,0.0000,0.0000
4,53,"10/17/06",0575,10,4.0000,3.4801
4,53,"10/17/06",0577,10,0.0000,0.0000
4,53,"10/17/06",0579,10,0.0000,0.0000
4,53,"10/17/06",0580,10,0.0000,0.0000
4,53,"10/17/06",0581,10,0.0000,0.0000
4,53,"10/17/06",0582,10,0.0000,0.0000
4,53,"10/17/06",0583,10,0.0000,0.0000
4,53,"10/17/06",0584,10,0.0000,0.0000
4,53,"10/17/06",0585,10,0.0000,0.0000
4,53,"10/17/06",0586,10,0.0000,0.0000
4,53,"10/17/06",0587,10,0.0000,0.0000
4,53,"10/17/06",0589,10,0.0000,0.0000
4,53,"10/17/06",0590,10,0.0000,0.0000
4,53,"10/17/06",0591,10,0.0000,0.0000
4,53,"10/17/06",0593,10,0.0000,0.0000
4,53,"10/17/06",0595,10,0.0000,0.0000
4,53,"10/17/06",0603,10,0.0000,0.0000
4,53,"10/17/06",0607,10,0.0000,0.0000
4,53,"10/17/06",0608,10,0.0000,0.0000
4,53,"10/17/06",0609,10,0.0000,0.0000
4,53,"10/17/06",0612,10,0.0000,0.0000
4,53,"10/17/06",0616,10,0.0000,0.0000
4,53,"10/17/06",0617,10,0.0000,0.0000
4,54,"05/02/07",0000,10,1.0000,1.0000
4,54,"05/02/07",0002,10,0.0000,0.0000
4,54,"05/02/07",0012,10,0.0000,0.0000
4,54,"05/02/07",0025,10,0.5000,0.5000
4,54,"05/02/07",0029,10,0.0000,0.0000
4,54,"05/02/07",0030,10,0.0000,0.0000
4,54,"05/02/07",0045,10,0.0000,0.0000
4,54,"05/02/07",0046,10,5.0000,2.5820
4,54,"05/02/07",0047,10,1.5000,1.0672
4,54,"05/02/07",0048,10,4.5000,4.5000
4,54,"05/02/07",0049,10,0.0000,0.0000
4,54,"05/02/07",0050,10,16.0000,6.2272
4,54,"05/02/07",0051,10,0.0000,0.0000
4,54,"05/02/07",0052,10,1.5000,0.7638
4,54,"05/02/07",0053,10,11.5000,5.5302
4,54,"05/02/07",0054,10,0.5000,0.5000
4,54,"05/02/07",0055,10,0.0000,0.0000
4,54,"05/02/07",0056,10,6.5000,2.2423
4,54,"05/02/07",0057,10,2.5000,1.5366
4,54,"05/02/07",0058,10,0.0000,0.0000
4,54,"05/02/07",0059,10,0.0000,0.0000
4,54,"05/02/07",0060,10,0.0000,0.0000
4,54,"05/02/07",0061,10,2.0000,1.5275
4,54,"05/02/07",0062,10,1.5000,1.0672
4,54,"05/02/07",0063,10,0.0000,0.0000
4,54,"05/02/07",0064,10,0.0000,0.0000
4,54,"05/02/07",0065,10,4.5000,2.1667
4,54,"05/02/07",0069,10,0.0000,0.0000
4,54,"05/02/07",0070,10,0.0000,0.0000
4,54,"05/02/07",0072,10,0.0000,0.0000
4,54,"05/02/07",0073,10,1.0000,0.6667
4,54,"05/02/07",0074,10,0.0000,0.0000
4,54,"05/02/07",0076,10,0.0000,0.0000
4,54,"05/02/07",0077,10,0.0000,0.0000
4,54,"05/02/07",0078,10,0.0000,0.0000
4,54,"05/02/07",0079,10,0.0000,0.0000
4,54,"05/02/07",0080,10,0.0000,0.0000
4,54,"05/02/07",0082,10,0.0000,0.0000
4,54,"05/02/07",0083,10,0.0000,0.0000
4,54,"05/02/07",0084,10,0.0000,0.0000
4,54,"05/02/07",0086,10,0.0000,0.0000
4,54,"05/02/07",0087,10,0.5000,0.5000
4,54,"05/02/07",0088,10,0.0000,0.0000
4,54,"05/02/07",0091,10,0.0000,0.0000
4,54,"05/02/07",0096,10,0.0000,0.0000
4,54,"05/02/07",0097,10,0.0000,0.0000
4,54,"05/02/07",0098,10,0.0000,0.0000
4,54,"05/02/07",0099,10,0.0000,0.0000
4,54,"05/02/07",0100,10,0.0000,0.0000
4,54,"05/02/07",0101,10,0.5000,0.5000
4,54,"05/02/07",0102,10,0.5000,0.5000
4,54,"05/02/07",0103,10,0.0000,0.0000
4,54,"05/02/07",0104,10,0.0000,0.0000
4,54,"05/02/07",0105,10,0.0000,0.0000
4,54,"05/02/07",0107,10,0.0000,0.0000
4,54,"05/02/07",0108,10,0.0000,0.0000
4,54,"05/02/07",0109,10,0.0000,0.0000
4,54,"05/02/07",0110,10,0.5000,0.5000
4,54,"05/02/07",0111,10,0.0000,0.0000
4,54,"05/02/07",0113,10,0.0000,0.0000
4,54,"05/02/07",0114,10,0.0000,0.0000
4,54,"05/02/07",0116,10,0.0000,0.0000
4,54,"05/02/07",0117,10,0.0000,0.0000
4,54,"05/02/07",0118,10,0.0000,0.0000
4,54,"05/02/07",0119,10,0.0000,0.0000
4,54,"05/02/07",0121,10,0.0000,0.0000
4,54,"05/02/07",0122,10,0.0000,0.0000
4,54,"05/02/07",0123,10,0.0000,0.0000
4,54,"05/02/07",0127,10,0.0000,0.0000
4,54,"05/02/07",0128,10,0.0000,0.0000
4,54,"05/02/07",0129,10,0.0000,0.0000
4,54,"05/02/07",0130,10,0.0000,0.0000
4,54,"05/02/07",0131,10,0.0000,0.0000
4,54,"05/02/07",0132,10,0.0000,0.0000
4,54,"05/02/07",0134,10,0.0000,0.0000
4,54,"05/02/07",0135,10,0.0000,0.0000
4,54,"05/02/07",0138,10,0.0000,0.0000
4,54,"05/02/07",0139,10,0.0000,0.0000
4,54,"05/02/07",0140,10,0.0000,0.0000
4,54,"05/02/07",0141,10,0.0000,0.0000
4,54,"05/02/07",0142,10,0.5000,0.5000
4,54,"05/02/07",0143,10,0.0000,0.0000
4,54,"05/02/07",0147,10,0.0000,0.0000
4,54,"05/02/07",0148,10,0.0000,0.0000
4,54,"05/02/07",0150,10,0.0000,0.0000
4,54,"05/02/07",0151,10,0.0000,0.0000
4,54,"05/02/07",0500,10,4.5000,3.0231
4,54,"05/02/07",0501,10,0.0000,0.0000
4,54,"05/02/07",0502,10,0.0000,0.0000
4,54,"05/02/07",0503,10,13.0000,3.2660
4,54,"05/02/07",0507,10,0.0000,0.0000
4,54,"05/02/07",0510,10,0.0000,0.0000
4,54,"05/02/07",0516,10,0.0000,0.0000
4,54,"05/02/07",0519,10,0.0000,0.0000
4,54,"05/02/07",0521,10,0.0000,0.0000
4,54,"05/02/07",0522,10,0.0000,0.0000
4,54,"05/02/07",0526,10,1.0000,1.0000
4,54,"05/02/07",0527,10,0.0000,0.0000
4,54,"05/02/07",0530,10,0.0000,0.0000
4,54,"05/02/07",0533,10,0.0000,0.0000
4,54,"05/02/07",0535,10,0.5000,0.5000
4,54,"05/02/07",0536,10,0.0000,0.0000
4,54,"05/02/07",0540,10,0.0000,0.0000
4,54,"05/02/07",0541,10,0.0000,0.0000
4,54,"05/02/07",0542,10,28.5000,7.3428
4,54,"05/02/07",0543,10,0.0000,0.0000
4,54,"05/02/07",0544,10,0.0000,0.0000
4,54,"05/02/07",0549,10,0.0000,0.0000
4,54,"05/02/07",0550,10,0.5000,0.5000
4,54,"05/02/07",0551,10,0.0000,0.0000
4,54,"05/02/07",0553,10,9.5000,4.8563
4,54,"05/02/07",0554,10,0.0000,0.0000
4,54,"05/02/07",0555,10,1.5000,1.5000
4,54,"05/02/07",0556,10,25.5000,11.7011
4,54,"05/02/07",0557,10,0.0000,0.0000
4,54,"05/02/07",0558,10,0.0000,0.0000
4,54,"05/02/07",0559,10,1.5000,0.7638
4,54,"05/02/07",0560,10,8.0000,1.8559
4,54,"05/02/07",0561,10,6.0000,4.2687
4,54,"05/02/07",0562,10,0.0000,0.0000
4,54,"05/02/07",0563,10,0.0000,0.0000
4,54,"05/02/07",0564,10,0.0000,0.0000
4,54,"05/02/07",0565,10,17.5000,4.4876
4,54,"05/02/07",0566,10,0.0000,0.0000
4,54,"05/02/07",0567,10,0.0000,0.0000
4,54,"05/02/07",0568,10,0.0000,0.0000
4,54,"05/02/07",0570,10,0.0000,0.0000
4,54,"05/02/07",0571,10,0.0000,0.0000
4,54,"05/02/07",0572,10,0.0000,0.0000
4,54,"05/02/07",0573,10,0.0000,0.0000
4,54,"05/02/07",0574,10,0.0000,0.0000
4,54,"05/02/07",0575,10,5.5000,5.5000
4,54,"05/02/07",0577,10,0.0000,0.0000
4,54,"05/02/07",0579,10,0.0000,0.0000
4,54,"05/02/07",0580,10,0.0000,0.0000
4,54,"05/02/07",0581,10,0.0000,0.0000
4,54,"05/02/07",0582,10,0.0000,0.0000
4,54,"05/02/07",0583,10,0.0000,0.0000
4,54,"05/02/07",0584,10,0.0000,0.0000
4,54,"05/02/07",0585,10,0.0000,0.0000
4,54,"05/02/07",0586,10,0.0000,0.0000
4,54,"05/02/07",0587,10,0.0000,0.0000
4,54,"05/02/07",0589,10,1.0000,1.0000
4,54,"05/02/07",0590,10,0.0000,0.0000
